03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10359721,35.20878096,686,2,1c:b9:c4:16:28:e8,Ariel_University,1,-65,ec:8c:a2:08:78:c8,Ariel_University,6,-77,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10346795,35.20875946,686,4,ec:8c:a2:08:94:18,Ariel_University,1,-69,1c:b9:c4:12:7c:c8,Ariel_University,11,-73,1c:b9:c4:16:d2:88,Ariel_University,11,-77,90:6c:ac:9f:f1:c5,CliClap,2,-87,,,,,,,,,,,,,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10333565,35.20874462,687,4,ec:8c:a2:08:94:18,Ariel_University,1,-61,1c:b9:c4:16:1d:78,Ariel_University,1,-81,1c:b9:c4:16:f4:78,Ariel_University,1,-85,34:8f:27:20:8c:18,Ariel_University,6,-86,,,,,,,,,,,,,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10318952,35.20873143,684,8,1c:b9:c4:12:90:b8,Ariel_University,11,-71,1c:b9:c4:16:f4:78,Ariel_University,1,-78,1c:b9:c4:16:28:f8,Ariel_University,6,-80,1c:b9:c4:96:d2:87, ,44,-83,8c:0c:90:2d:75:e8,Ariel_University,1,-83,ec:8c:a2:26:b0:e8,Ariel_University,6,-84,ec:8c:a2:26:d3:68,Ariel_University,11,-87,1c:b9:c4:14:2f:68,Ariel_University,6,-90
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10301827,35.20871988,685,5,1c:b9:c4:14:2f:68,Ariel_University,6,-82,1c:b9:c4:14:33:c8,Ariel_University,11,-84,8c:0c:90:2e:16:88,Ariel_University,11,-87,1c:b9:c4:16:f1:98,Ariel_University,11,-87,1c:b9:c4:16:05:38,Ariel_University,11,-88,,,,,,,,,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10282362,35.20871899,688,8,f8:d1:11:77:77:c6,HelpDesk,4,-70,1c:b9:c4:14:2f:68,Ariel_University,6,-71,1c:b9:c4:14:33:c8,Ariel_University,11,-75,8c:0c:90:ad:75:e3, ,1,-76,8c:0c:90:2d:75:e8,Ariel_University,1,-77,1c:b9:c4:16:f4:7c,Ariel_University,36,-84,ec:8c:a2:08:78:cc,Ariel_University,48,-85,1c:b9:c4:16:11:ac,Ariel_University,44,-90
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10263124,35.20876629,687,6,ec:8c:a2:26:b1:78,Ariel_University,1,-69,1c:b9:c4:16:28:f8,Ariel_University,6,-73,1c:b9:c4:16:11:a8,Ariel_University,1,-73,1c:b9:c4:16:ee:98,Ariel_University,6,-82,62:ab:1b:60:b4:cb,Bezeq Free,8,-86,a0:ab:1b:60:b4:ca,36518749,8,-87,,,,,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10244119,35.20884914,686,6,1c:b9:c4:12:7c:c8,Ariel_University,11,-73,1c:b9:c4:16:28:e8,Ariel_University,1,-77,1c:b9:c4:16:f1:98,Ariel_University,11,-79,ec:8c:a2:08:78:c8,Ariel_University,6,-86,1c:b9:c4:16:d2:88,Ariel_University,11,-86,1c:b9:c4:14:33:cc,Ariel_University,48,-86,,,,,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.1022576,35.20894955,688,6,1c:b9:c4:14:2f:68,Ariel_University,6,-63,1c:b9:c4:14:2b:d8,Ariel_University,1,-69,ec:8c:a2:08:94:18,Ariel_University,1,-73,1c:b9:c4:14:2b:dc,Ariel_University,36,-74,62:ab:1b:60:b4:cb,Bezeq Free,8,-78,34:8f:27:20:8c:18,Ariel_University,6,-86,,,,,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10212198,35.20912829,688,4,1c:b9:c4:16:f1:98,Ariel_University,11,-73,1c:b9:c4:16:f4:78,Ariel_University,1,-77,c4:12:f5:f6:a0:18,lab_6.1.3,3,-80,1c:b9:c4:12:90:b8,Ariel_University,11,-82,,,,,,,,,,,,,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.1020322,35.20935702,689,2,ec:8c:a2:08:94:1c,Ariel_University,44,-70,1c:b9:c4:15:1e:68,Ariel_University,1,-80,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 08:54,model=Lenovo PB2-690Y_device=PB2PRO,32.10196459,35.20960153,690,1,1c:b9:c4:15:3a:38,Ariel_University,11,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
